order_id,user_id,order_date,status,gross_amount,credit,currency,channel
O01388,U0310,2025-08-10,returned,14.18,0.0,USD,ios
O00444,U0372,2026/01/17,shipped,6.35,0.0,USD,web
O00411,U0279,28-06-2026,shipped,720.99,144.2,INR,android
O01969,U0058,12-02-2026,cancelled,4688.55,0.0,INR,web
O00912,U0283,20-02-2026,returned,39.91,0.0,USD,android
O00973,U0263,2025-09-22,delivered,340.67,0.0,INR,web
O01536,U0004,2026-02-20,delivered,23.7,0.0,USD,web
O01713,U0358,2026-07-05,placed,2725.98,136.3,INR,web
O01663,U0299,2026-04-19,delivered,636.72,0.0,INR,web
O01433,U0372,2026-03-19,shipped,39.64,5.95,USD,web
O00942,U0077,2026-01-28,returned,5657.13,0.0,INR,ios
O01980,U0246,2025-11-27,returned,565.65,56.56,INR,android
O02096,U0027,2026-06-18,delivered,2731.77,0.0,INR,web
O01609,U0399,26-08-2025,returned,10.51,0.0,USD,android
O01236,U0091,2025-12-22,returned,63.91,0.0,USD,ios
O01630,U0325,2026-05-16,delivered,570.43,0.0,INR,ios
O00045,U0087,2026-06-04,cancelled,1165.57,0.0,INR,android
O01006,U0325,2026/05/10,placed,351.93,0.0,INR,web
O01012,U0075,2026-01-25,delivered,11.79,0.0,USD,web
O00040,U0003,2025-05-28,placed,2569.57,128.48,INR,web
O00179,U0273,27-05-2026,delivered,869.51,173.9,INR,android
O00554,U0182,10-06-2026,delivered,2454.36,122.72,INR,web
O00113,U0030,09-05-2026,delivered,5553.18,555.32,INR,web
O01169,U0007,2025-12-24,returned,2820.98,0.0,INR,web
O01409,U0160,2026-05-05,returned,2344.65,0.0,INR,android
O01062,U0019,11-07-2026,delivered,9.98,2.0,USD,web
O00396,U0211,13-06-2026,placed,3243.31,486.5,INR,web
O00822,U0018,2026-05-23,delivered,10.03,0.0,USD,web
O00776,U0264,14-05-2026,returned,30.75,0.0,USD,web
O00218,U0404,2025-10-14,placed,320.08,0.0,INR,android
O00935,U0015,2025-11-06,delivered,2005.1,0.0,INR,web
O00020,U0206,2025-04-29,cancelled,706.2,0.0,INR,web
O01126,U0286,2025-07-30,delivered,2593.46,0.0,INR,android
O00509,U0189,2026-07-11,placed,16.99,0.0,USD,web
O00506,U0224,2026/06/01,delivered,883.29,0.0,INR,android
O01880,U0270,21-11-2025,cancelled,1353.87,0.0,INR,web
O02122,U9534,2026/07/09,delivered,318.8,0.0,INR,ios
O01426,U0217,25-01-2026,returned,9.85,0.0,USD,ios
O01334,U0411,2025-10-09,placed,4.99,0.0,USD,web
O01640,U0358,02-06-2026,delivered,1015.96,203.19,INR,ios
O01268,U0127,2025/12/18,delivered,1992.61,0.0,INR,web
O00940,U0040,2026-05-30,shipped,13.64,0.0,USD,ios
O00048,U0307,2026/03/12,shipped,3112.42,0.0,INR,web
O01228,U0351,2026-06-01,shipped,360.43,0.0,INR,ios
O01723,U0051,2026-02-21,delivered,3251.45,487.72,INR,android
O01888,U0328,2026-07-24,delivered,4.99,0.0,USD,web
O00730,U0339,2026-06-05,delivered,21.2,0.0,USD,ios
O01708,U0325,2026-02-17,returned,6.21,1.24,USD,android
O01180,U0306,02-05-2026,cancelled,21.76,0.0,USD,web
O01172,U0316,23-10-2025,cancelled,36.52,0.0,USD,android
O00539,U0006,2026-05-27,returned,811.36,0.0,INR,android
O00902,U0132,2026-02-23,delivered,1151.88,0.0,INR,web
O01194,U0112,01-11-2025,cancelled,327.49,0.0,INR,ios
O00142,U0022,2025-07-24,delivered,1266.79,0.0,INR,android
O01905,U0094,2026-02-04,cancelled,526.39,0.0,INR,web
O00641,U0089,2026-05-20,delivered,63.33,0.0,USD,web
O01422,U0226,2026-07-08,delivered,4.99,0.0,USD,web
O01380,U0042,2025-09-28,shipped,315.09,0.0,INR,web
O01361,U0153,2026-02-24,cancelled,1803.16,180.32,INR,ios
O00887,U0060,2026-02-14,placed,816.63,0.0,INR,android
O01503,U0281,2025-09-17,shipped,62.32,0.0,USD,web
O00727,U0076,2025/07/13,returned,4.99,1.0,USD,web
O00918,U0243,2026-06-07,delivered,348.8,0.0,INR,android
O01303,U0183,2026/03/29,placed,562.34,112.47,INR,web
O00236,U0216,28-09-2025,cancelled,8.79,0.0,USD,web
O00631,U0152,23-01-2026,shipped,21.53,1.08,USD,android
O00034,U0129,2026-06-04,delivered,1271.06,0.0,INR,web
O01451,U0010,2026-06-28,shipped,15.15,1.52,USD,web
O01387,U0330,2025-10-13,placed,1372.68,137.27,INR,ios
O01794,U0026,2026-03-25,shipped,10.55,0.0,USD,android
O00922,U0408,2025-06-22,cancelled,947.98,0.0,INR,web
O01136,U0012,2026-05-20,placed,521.3,0.0,INR,ios
O01189,U0031,20-06-2026,delivered,14.13,2.83,USD,android
O00766,U0216,2026-03-09,cancelled,11.18,0.56,USD,android
O00461,U0119,2026-06-18,delivered,686.38,68.64,INR,ios
O01265,U0168,2026/05/18,placed,5440.39,0.0,INR,web
O00911,U0267,2026-06-06,delivered,5384.39,0.0,INR,web
O00621,U0189,2026-06-10,returned,9.01,0.0,USD,web
O00287,U0238,2026-06-18,delivered,67.3,0.0,USD,android
O00594,U0297,23-06-2026,delivered,325.64,0.0,INR,web
O00454,U0254,2026-06-27,delivered,373.86,56.08,INR,ios
O00749,U0395,2025/08/18,delivered,1279.64,127.96,INR,web
O01544,U0415,2026-06-18,shipped,699.34,69.93,INR,android
O00151,U0265,2025-11-13,placed,756.72,37.84,INR,web
O01899,U0301,2026-03-07,shipped,320.96,32.1,INR,android
O01227,U0199,2026-03-09,delivered,3275.49,0.0,INR,android
O00277,U0405,2025-05-30,returned,936.41,0.0,INR,web
O01073,U0333,2026-02-06,placed,2277.55,0.0,INR,ios
O02055,U0210,2025-09-19,delivered,30.28,0.0,USD,web
O01736,U0227,2025-08-28,delivered,3302.0,0.0,INR,android
O00223,U0013,2026-06-23,shipped,1166.57,58.33,INR,android
O01090,U0360,01-05-2026,cancelled,1173.1,175.96,INR,android
O00587,U0035,2025-08-02,returned,10.3,0.0,USD,ios
O01697,U0223,2026-04-21,cancelled,5046.1,504.61,INR,android
O01170,U0366,2025-08-06,returned,59.89,0.0,USD,ios
O01066,U0113,2026-06-08,delivered,719.81,0.0,INR,web
O01052,U0021,2025/08/30,delivered,43.9,0.0,USD,ios
O01818,U0129,2026-07-04,delivered,2808.8,140.44,INR,ios
O00639,U0187,22-05-2026,placed,2467.75,0.0,INR,android
O01283,U0402,2025/11/30,delivered,1765.73,88.29,INR,web
O01135,U0026,2026/06/13,delivered,5.75,0.0,USD,web
O00654,U0054,2026-05-10,shipped,486.2,72.93,INR,web
O00634,U0365,2026-05-21,returned,1957.75,0.0,INR,ios
O00896,U0424,2026-03-05,shipped,15.68,0.0,USD,ios
O01295,U0403,2025-10-06,delivered,339.38,0.0,INR,ios
O01684,U0376,2025/07/29,shipped,1242.86,248.57,INR,ios
O00370,U0386,02-06-2026,shipped,318.53,0.0,INR,web
O00745,U0396,2025-09-06,delivered,450.33,22.52,INR,ios
O00043,U0389,30-06-2026,returned,3471.84,0.0,INR,android
O01004,U0190,2026-06-02,delivered,705.11,105.77,INR,ios
O00670,U0427,2026-06-25,returned,1997.69,99.88,INR,web
O00734,U0040,25-02-2026,placed,644.11,0.0,INR,android
O00196,U0117,2026-02-22,placed,964.85,0.0,INR,web
O01930,U0329,2025-11-10,delivered,388.04,0.0,INR,web
O00057,U0282,23-09-2025,cancelled,635.67,0.0,INR,web
O01639,U0280,2026-03-01,delivered,24.19,2.42,USD,android
O01484,U0431,2026-03-29,shipped,549.95,0.0,INR,android
O01405,U0373,2026-03-14,delivered,2768.19,276.82,INR,ios
O01030,U0285,2025/09/18,returned,539.9,107.98,INR,ios
O00744,U0199,2025-08-25,delivered,12.08,0.0,USD,web
O00187,U0083,05-05-2025,returned,503.73,0.0,INR,ios
O00548,U0204,2026-07-22,delivered,1688.54,0.0,INR,web
O02001,U0025,2025/12/13,delivered,5205.32,0.0,INR,web
O01901,U0240,2025-11-11,delivered,22.67,1.13,USD,ios
O00149,U0378,2026/05/07,delivered,6.42,0.0,USD,android
O00877,U0018,2026-04-28,delivered,2311.34,0.0,INR,android
O00619,U0353,2026-03-19,delivered,1152.02,230.4,INR,web
O00125,U0107,2025/12/07,returned,55.64,0.0,USD,web
O00337,U0204,2025-07-09,returned,4.99,0.0,USD,web
O00217,U0160,2026-02-10,delivered,1735.22,0.0,INR,web
O00222,U0075,2025-09-09,returned,3622.38,0.0,INR,ios
O02051,U0044,2026-05-04,placed,544.46,0.0,INR,ios
O02089,U0139,13-04-2026,cancelled,831.93,0.0,INR,web
O01906,U0119,24-05-2026,delivered,369.55,0.0,INR,web
O01302,U0413,2026/05/21,cancelled,515.2,0.0,INR,web
O02033,U0375,2025-03-01,cancelled,357.01,35.7,INR,web
O00205,U0248,2026-02-20,shipped,9.94,0.0,USD,web
O00029,U0177,04-06-2026,delivered,24.37,0.0,USD,ios
O00851,U0160,17-01-2026,cancelled,342.76,0.0,INR,web
O00963,U0153,28-11-2025,cancelled,3609.46,0.0,INR,ios
O01075,U0197,01-09-2025,placed,68.88,3.44,USD,web
O00421,U0013,2026/04/24,shipped,6.75,0.0,USD,web
O00362,U0342,02-02-2026,delivered,464.95,23.25,INR,web
O01446,U0039,2025-09-11,shipped,3240.66,0.0,INR,web
O01802,U0275,2026-03-06,delivered,351.5,17.57,INR,web
O01509,U0105,25-03-2026,placed,31.73,1.59,USD,android
O00109,U0389,2026-05-29,returned,3212.47,0.0,INR,ios
O01760,U0097,2026/05/31,placed,1755.53,0.0,INR,ios
O01220,U0014,2026/04/22,delivered,59.5,0.0,USD,android
O01968,U0322,2026-06-13,delivered,1413.83,0.0,INR,web
O00630,U0385,2026-05-12,delivered,4.99,0.25,USD,web
O00764,U0180,2025/07/27,shipped,10.05,0.0,USD,ios
O01923,U0024,2026/02/16,delivered,63.07,3.15,USD,ios
O01541,U0431,2026-07-21,placed,514.5,77.17,INR,ios
O01711,U0188,2026-06-22,placed,655.6,65.56,INR,android
O01485,U0289,2025/09/28,placed,2358.1,117.91,INR,ios
O01356,U0421,2025/10/07,placed,2497.51,0.0,INR,ios
O01357,U0120,2026-07-04,delivered,20.81,0.0,USD,web
O00991,U0086,04-07-2026,delivered,6.79,0.0,USD,web
O01452,U0306,19-05-2026,delivered,38.37,0.0,USD,web
O00540,U0158,2026/05/18,placed,59.18,0.0,USD,web
O00199,U0153,2025-06-08,placed,2765.69,0.0,INR,web
O01979,U0405,2026-05-24,delivered,6.27,0.0,USD,android
O00209,U0075,2025-10-08,returned,20.6,0.0,USD,android
O00544,U0120,2026-03-28,delivered,6.82,0.0,USD,android
O01668,U0161,2026-05-24,placed,1998.01,299.7,INR,web
O01245,U0294,2026-04-18,delivered,6.03,0.0,USD,ios
O00516,U0168,16-07-2026,returned,537.75,0.0,INR,ios
O00778,U0240,22-12-2025,cancelled,39.66,0.0,USD,ios
O01709,U0145,2026-05-11,delivered,4654.36,0.0,INR,web
O01874,U0394,2026/06/28,placed,516.48,0.0,INR,web
O00326,U0107,2025-11-29,shipped,2302.98,0.0,INR,android
O01830,U0118,2025/12/25,delivered,735.0,0.0,INR,web
O01279,U0168,2026-03-15,shipped,5186.85,0.0,INR,web
O00817,U0366,2026/04/22,delivered,4.99,1.0,USD,android
O01235,U0189,04-07-2026,shipped,28.83,0.0,USD,web
O01622,U0090,05-05-2026,delivered,27.6,5.52,USD,web
O01477,U0002,2026-02-09,placed,2644.19,0.0,INR,ios
O00762,U0238,2026-07-05,delivered,11.01,0.0,USD,web
O00724,U0180,19-01-2026,shipped,34.06,0.0,USD,web
O00443,U0128,2026/03/18,delivered,4.99,0.0,USD,web
O01817,U0265,24-11-2025,cancelled,15.39,0.0,USD,web
O02043,U0115,2026-04-03,returned,2409.45,0.0,INR,ios
O00947,U0246,2026-05-19,shipped,5071.26,0.0,INR,web
O01389,U0096,2026-01-02,returned,2036.99,0.0,INR,ios
O00185,U0371,2026-05-21,cancelled,396.62,0.0,INR,web
O01238,U0371,2025-06-16,placed,399.36,0.0,INR,web
O01754,U0102,2026/03/04,delivered,1751.29,0.0,INR,web
O01637,U0320,2026-05-11,delivered,5030.93,0.0,INR,web
O00582,U0385,2026-01-20,delivered,30.27,0.0,USD,web
O00712,U0356,01-07-2026,shipped,486.35,72.95,INR,web
O02071,U0249,22-06-2026,shipped,40.42,0.0,USD,ios
O01130,U0222,2026-07-13,delivered,675.58,33.78,INR,web
O00786,U0169,2026/07/13,cancelled,3245.77,0.0,INR,web
O00913,U0125,2026-06-29,placed,1225.42,0.0,INR,android
O01550,U0322,2026-07-01,returned,1183.85,0.0,INR,android
O02107,U9508,2026-04-03,cancelled,738.04,0.0,INR,web
O02103,U9713,2026/04/18,delivered,43.35,0.0,USD,ios
O01501,U0379,2026-03-19,returned,43.46,0.0,USD,web
O01322,U0203,2026/06/04,placed,55.15,0.0,USD,web
O00013,U0398,11-06-2026,delivered,376.89,37.69,INR,web
O00227,U0014,17-06-2026,delivered,329.18,65.84,INR,web
O00622,U0018,2026-07-22,cancelled,45.5,0.0,USD,android
O01546,U0101,2026/03/22,cancelled,4933.99,246.7,INR,ios
O00700,U0253,2026-04-02,returned,3746.8,749.36,INR,web
O00091,U0207,2026-07-14,placed,2352.61,0.0,INR,android
O01250,U0127,2025-09-27,placed,362.67,36.27,INR,android
O01862,U0199,2026-05-14,shipped,722.79,0.0,INR,ios
O01588,U0175,2025-12-07,placed,65.67,3.28,USD,android
O01243,U0036,2025-02-12,placed,29.97,0.0,USD,ios
O01789,U0022,2026-04-25,returned,5.59,0.84,USD,android
O01224,U0391,2025-11-07,delivered,4.99,0.0,USD,web
O00191,U0420,2025-11-26,shipped,3169.67,0.0,INR,web
O01910,U0374,2026/06/19,delivered,827.26,0.0,INR,android
O02054,U0018,2026/04/28,delivered,4746.56,0.0,INR,android
O00589,U0424,2025/11/25,placed,20.68,0.0,USD,android
O01046,U0166,2025-10-06,placed,539.68,26.98,INR,web
O00101,U0308,2025/11/19,shipped,4.99,0.5,USD,ios
O00344,U0265,2025/09/27,delivered,23.45,0.0,USD,ios
O00456,U0225,2026-07-11,delivered,3446.45,0.0,INR,ios
O01836,U0224,2026-07-05,shipped,1299.16,129.92,INR,android
O00126,U0030,10-03-2026,delivered,4761.65,0.0,INR,ios
O02104,U9561,2026-04-21,delivered,775.4,0.0,INR,web
O01099,U0293,2026/02/18,placed,955.15,0.0,INR,web
O02061,U0016,2025/10/04,delivered,38.11,3.81,USD,web
O00981,U0232,2026-03-21,placed,4515.93,451.59,INR,android
O00273,U0032,09-07-2026,returned,5.4,0.0,USD,android
O01759,U0290,2025-07-07,delivered,21.55,0.0,USD,web
O01173,U0299,14-06-2026,returned,649.69,0.0,INR,android
O01424,U0116,2025-10-09,delivered,858.42,0.0,INR,web
O01122,U0409,2025-11-23,delivered,66.42,9.96,USD,ios
O00866,U0271,2026-04-29,placed,755.55,0.0,INR,ios
O01984,U0118,2026-06-03,delivered,4.99,0.0,USD,ios
O01845,U0265,2025-12-20,shipped,65.3,0.0,USD,web
O00382,U0251,2025-12-24,cancelled,4565.37,0.0,INR,ios
O01762,U0392,2026-04-28,cancelled,6.04,0.0,USD,web
O00752,U0304,2026-05-02,placed,1779.75,0.0,INR,android
O00885,U0380,2026-05-31,cancelled,692.09,138.42,INR,web
O01490,U0367,2025-08-14,placed,1262.74,0.0,INR,android
O01873,U0269,19-04-2026,delivered,3193.8,0.0,INR,web
O00623,U0126,2025-11-23,delivered,5.54,0.0,USD,web
O00129,U0102,2026-01-15,delivered,4.99,0.0,USD,web
O01987,U0363,2026-03-30,returned,3073.6,0.0,INR,web
O01667,U0283,01-06-2026,delivered,28.25,4.24,USD,web
O00401,U0312,2026/04/11,cancelled,7.93,0.0,USD,ios
O01348,U0012,13-02-2026,shipped,567.14,0.0,INR,web
O00958,U0409,2026-07-24,delivered,2862.56,572.51,INR,web
O00483,U0364,2025-10-09,returned,8.63,0.0,USD,web
O01421,U0410,2026-07-13,returned,4.99,0.0,USD,web
O00100,U0219,2025-12-20,delivered,6.68,0.0,USD,web
O01253,U0249,2026-04-01,delivered,658.24,131.65,INR,web
O00431,U0377,2025-10-22,cancelled,4654.14,0.0,INR,web
O00123,U0060,2026-02-09,shipped,1775.53,0.0,INR,web
O00780,U0090,2026/06/05,cancelled,4.99,0.5,USD,android
O00682,U0209,2026/02/06,delivered,2052.3,0.0,INR,web
O01118,U0153,2025-11-09,delivered,707.86,0.0,INR,android
O00197,U0016,04-12-2025,returned,4.99,0.0,USD,web
O01645,U0067,09-02-2026,delivered,6.1,0.3,USD,android
O02017,U0373,2026-07-05,shipped,641.32,0.0,INR,web
O00915,U0241,2025/05/27,delivered,466.16,0.0,INR,ios
O01488,U0129,18-07-2026,delivered,563.6,28.18,INR,android
O01790,U0289,2026-01-14,returned,5200.31,780.05,INR,web
O02003,U0207,2026-04-19,delivered,14.54,2.91,USD,web
O01994,U0194,2026-06-13,shipped,3379.1,0.0,INR,android
O01239,U0347,16-06-2026,delivered,10.3,0.0,USD,android
O00480,U0178,2026-03-19,delivered,651.79,97.77,INR,web
O00707,U0084,2026-06-17,shipped,2461.31,123.07,INR,android
O01533,U0159,2026-06-18,shipped,655.54,0.0,INR,ios
O00228,U0329,14-12-2025,cancelled,341.8,68.36,INR,web
O02007,U0271,18-04-2025,delivered,705.54,0.0,INR,web
O01459,U0126,2025/05/11,returned,29.48,1.47,USD,web
O01237,U0043,2026-02-23,delivered,957.17,143.58,INR,android
O01153,U0391,10-06-2025,cancelled,9.87,0.0,USD,web
O01341,U0328,22-07-2026,delivered,2315.07,0.0,INR,web
O00262,U0206,2026-02-08,delivered,377.11,0.0,INR,web
O01925,U0065,2025-11-05,delivered,1380.28,0.0,INR,web
O00153,U0363,12-09-2025,returned,65.36,0.0,USD,web
O00389,U0289,2025-06-17,cancelled,795.77,0.0,INR,ios
O00259,U0279,2026-02-18,returned,5584.59,0.0,INR,ios
O02063,U0251,2025-11-14,delivered,3075.5,0.0,INR,web
O00574,U0296,2026-03-20,shipped,6.21,0.31,USD,ios
O00763,U0384,2026/02/19,returned,13.54,0.0,USD,web
O00825,U0282,2025-09-22,delivered,2549.9,0.0,INR,android
O01340,U0238,2026-04-18,returned,9.44,0.0,USD,android
O00219,U0005,2026-06-25,returned,6.87,0.0,USD,web
O00591,U0341,2025-10-11,placed,1238.81,0.0,INR,android
O01799,U0269,2026/05/03,delivered,1287.06,0.0,INR,web
O00397,U0058,2026-03-25,delivered,714.46,0.0,INR,ios
O01679,U0367,2026/07/04,delivered,4648.67,0.0,INR,web
O01440,U0224,2026-05-08,delivered,2493.28,249.33,INR,web
O00281,U0273,2026-02-11,cancelled,461.73,46.17,INR,android
O00082,U0190,2026/06/08,delivered,891.86,89.19,INR,web
O01832,U0017,26-06-2026,delivered,2563.89,0.0,INR,ios
O01878,U0405,2025-10-08,delivered,1304.24,195.64,INR,ios
O01097,U0342,2026-07-11,delivered,1019.19,0.0,INR,ios
O01384,U0092,2026-07-03,delivered,475.2,0.0,INR,web
O02053,U0243,2026-07-24,returned,11.06,0.0,USD,ios
O00557,U0140,2025/11/17,cancelled,357.72,0.0,INR,web
O01698,U0298,2026-06-15,delivered,6.18,0.0,USD,android
O01065,U0129,2026-06-20,shipped,454.38,0.0,INR,web
O00880,U0248,2026/02/23,cancelled,16.73,0.0,USD,android
O00299,U0153,14-07-2026,delivered,3559.18,0.0,INR,web
O00423,U0397,18-03-2026,returned,1726.28,0.0,INR,web
O00517,U0272,2026-06-15,delivered,10.67,0.0,USD,web
O00390,U0222,2026-04-06,shipped,67.37,0.0,USD,android
O00323,U0219,2025-10-20,delivered,6.34,0.0,USD,android
O00692,U0251,2026-06-05,cancelled,66.39,0.0,USD,ios
O01776,U0368,2026/04/21,returned,2589.75,0.0,INR,android
O00318,U0214,2026-05-20,delivered,784.3,0.0,INR,ios
O01860,U0142,20-08-2025,delivered,23.93,0.0,USD,ios
O00301,U0265,2025-07-19,delivered,659.92,0.0,INR,web
O01781,U0125,2026-07-03,shipped,346.85,0.0,INR,web
O02077,U0359,13-01-2026,delivered,5310.7,0.0,INR,ios
O00306,U0068,2026-06-30,cancelled,963.33,192.67,INR,web
O01553,U0261,2026-06-13,returned,3085.48,0.0,INR,web
O02078,U0029,22-04-2026,cancelled,14.49,0.72,USD,web
O01088,U0039,2026-01-11,placed,5.44,1.09,USD,android
O01658,U0317,2025-11-28,delivered,834.29,0.0,INR,android
O00999,U0385,2025/10/28,delivered,22.47,0.0,USD,android
O02004,U0125,30-04-2026,delivered,3003.34,450.5,INR,android
O01200,U0378,2025-10-02,placed,4.99,0.75,USD,android
O01955,U0307,30-06-2026,delivered,1690.58,0.0,INR,web
O00015,U0315,04-06-2026,delivered,4.99,0.0,USD,android
O00265,U0026,2026-03-15,delivered,733.24,0.0,INR,ios
O01676,U0257,2025-12-11,shipped,61.1,0.0,USD,android
O01617,U0431,2026-05-21,cancelled,4982.43,0.0,INR,web
O01511,U0130,2026/04/02,delivered,8.7,0.0,USD,web
O01625,U0198,04-12-2025,shipped,2030.35,0.0,INR,web
O00979,U0359,2026-07-09,delivered,753.42,150.68,INR,web
O00363,U0146,2026-06-10,shipped,8.67,1.73,USD,web
O02083,U0067,2026-01-04,cancelled,9.32,0.0,USD,web
O00163,U0068,2026-06-22,delivered,462.19,0.0,INR,android
O00041,U0234,11-06-2026,cancelled,1278.58,255.72,INR,android
O00094,U0162,2026-05-25,delivered,4850.32,0.0,INR,web
O00221,U0155,23-07-2026,delivered,3508.65,0.0,INR,web
O00953,U0236,2026-06-07,shipped,3483.93,696.79,INR,ios
O00288,U0120,2025-11-07,placed,2275.34,341.3,INR,android
O01646,U0055,04-05-2026,cancelled,787.57,0.0,INR,web
O00748,U0112,2026-07-18,cancelled,1201.65,120.17,INR,ios
O02090,U0423,2026-05-28,delivered,5094.97,0.0,INR,ios
O01261,U0223,2026-06-15,returned,16.58,0.0,USD,ios
O01600,U0013,2026-05-14,cancelled,4.99,0.0,USD,android
O00699,U0358,2026/05/15,placed,876.76,175.35,INR,web
O01704,U0434,2026-06-19,delivered,10.33,1.03,USD,android
O00691,U0133,2025-05-23,returned,5.59,0.28,USD,android
O00647,U0255,2026/05/21,cancelled,20.26,0.0,USD,ios
O00545,U0352,2026-05-09,returned,3096.63,309.66,INR,ios
O00304,U0095,2025-09-28,cancelled,911.94,0.0,INR,ios
O01474,U0178,24-05-2026,returned,5143.83,0.0,INR,ios
O00875,U0008,30-11-2025,returned,4796.17,0.0,INR,web
O00417,U0107,2025-12-18,delivered,58.03,0.0,USD,web
O00161,U0377,2025-11-14,placed,1212.68,0.0,INR,android
O01915,U0401,2026/02/12,returned,5654.33,0.0,INR,android
O00633,U0086,2026/07/02,delivered,16.13,1.61,USD,ios
O00521,U0012,2026-06-19,shipped,367.35,0.0,INR,web
O00921,U0277,2026-07-20,returned,4505.14,0.0,INR,android
O01792,U0017,2026-06-15,delivered,784.23,117.63,INR,ios
O01571,U0106,2026-01-27,shipped,2031.13,0.0,INR,web
O00208,U0099,2025/11/02,placed,938.49,0.0,INR,ios
O01769,U0279,2026/04/05,shipped,7.7,0.39,USD,web
O00624,U0056,2026/02/27,delivered,1368.73,273.75,INR,android
O00816,U0324,2026-03-19,delivered,16.67,1.67,USD,web
O00802,U0045,2026-07-23,placed,2669.72,0.0,INR,web
O01798,U0017,17-07-2026,returned,4676.38,0.0,INR,android
O00952,U0037,2026-06-19,cancelled,3674.22,0.0,INR,web
O00364,U0250,2025-11-20,returned,559.56,55.96,INR,ios
O00898,U0362,2025/11/09,returned,17.06,0.0,USD,web
O02106,U9487,2026-03-24,cancelled,299.01,0.0,INR,ios
O01197,U0181,10-06-2026,delivered,398.83,0.0,INR,android
O01742,U0187,2025/10/23,cancelled,508.87,76.33,INR,web
O00690,U0061,2026-03-28,delivered,2031.32,0.0,INR,ios
O01870,U0118,2025-06-13,returned,9.09,1.82,USD,web
O00137,U0275,2026/04/12,delivered,1009.55,50.48,INR,ios
O01710,U0009,2025-11-29,delivered,667.23,133.45,INR,ios
O02108,U9886,16-06-2025,delivered,395.75,0.0,INR,web
O00871,U0067,2026/02/16,placed,489.15,73.37,INR,web
O00664,U0178,13-02-2026,cancelled,1003.51,0.0,INR,web
O00445,U0250,23-10-2025,delivered,531.15,26.56,INR,web
O00009,U0276,2026-06-26,delivered,59.38,0.0,USD,web
O00492,U0422,06-07-2026,delivered,910.81,136.62,INR,android
O01108,U0390,2026/02/13,delivered,14.61,0.0,USD,ios
O00709,U0166,2025/10/01,delivered,1892.14,0.0,INR,ios
O00295,U0242,2026-01-18,delivered,341.97,17.1,INR,web
O01985,U0296,2026-05-27,placed,30.57,6.11,USD,android
O01324,U0096,27-03-2026,delivered,743.96,148.79,INR,web
O02048,U0283,2026/01/10,cancelled,30.06,0.0,USD,web
O01816,U0386,2026-03-04,returned,2766.86,138.34,INR,web
O00203,U0240,2026-02-06,shipped,6.57,0.0,USD,web
O01247,U0362,2025-07-23,cancelled,4.99,0.0,USD,web
O00240,U0009,06-06-2026,delivered,2854.22,0.0,INR,web
O01703,U0374,2026-06-12,returned,2281.79,0.0,INR,ios
O00033,U0100,2025/04/11,returned,1807.36,0.0,INR,web
O02028,U0033,2026-02-03,cancelled,557.09,0.0,INR,android
O02111,U9487,2026/08/23,delivered,14.88,0.0,USD,ios
O01796,U0310,2026-04-15,cancelled,5.84,0.0,USD,ios
O00975,U0102,07-03-2026,delivered,41.7,0.0,USD,ios
O01117,U0320,2026-02-04,shipped,1884.43,282.66,INR,web
O01951,U0162,23-07-2026,delivered,363.9,72.78,INR,android
O01829,U0057,2026-05-16,delivered,1256.52,0.0,INR,android
O00849,U0281,22-12-2025,delivered,1411.84,0.0,INR,web
O00552,U0080,2026-02-11,delivered,1190.62,119.06,INR,web
O00605,U0086,08-07-2026,delivered,45.38,0.0,USD,web
O00005,U0072,30-01-2026,cancelled,1974.68,0.0,INR,web
O01498,U0322,2026-07-22,cancelled,871.83,87.18,INR,android
O00172,U0191,16-11-2025,cancelled,3251.77,0.0,INR,android
O00933,U0421,2026/04/30,cancelled,10.57,1.06,USD,ios
O00793,U0197,2026-01-30,delivered,984.36,147.65,INR,web
O00170,U0215,2025-08-24,delivered,953.98,0.0,INR,ios
O00319,U0061,2025-07-16,placed,12.07,1.81,USD,android
O01191,U0104,2025-10-18,delivered,844.88,0.0,INR,web
O00422,U0185,2026/04/07,placed,698.68,0.0,INR,ios
O00032,U0035,2025/03/01,delivered,8.44,0.0,USD,web
O01851,U0321,2026-01-31,delivered,1134.98,0.0,INR,ios
O01142,U0095,2026-03-30,returned,2067.31,0.0,INR,ios
O00566,U0108,2026-06-26,returned,333.87,0.0,INR,web
O00992,U0328,07-07-2026,returned,42.28,0.0,USD,web
O01528,U0401,2025/12/04,shipped,3085.83,308.58,INR,android
O00002,U0189,13-07-2026,cancelled,482.45,48.25,INR,ios
O00258,U0074,2026-02-15,delivered,762.99,114.45,INR,web
O01865,U0431,2026-07-12,delivered,731.25,146.25,INR,web
O00131,U0189,2026-06-17,cancelled,4.99,0.75,USD,web
O00282,U0043,2026/02/05,delivered,9.04,1.36,USD,web
O00201,U0162,2026/05/01,placed,920.52,0.0,INR,android
O00951,U0287,04-05-2026,placed,881.94,176.39,INR,ios
O01527,U0099,31-08-2025,cancelled,10.1,1.01,USD,web
O00665,U0387,2025-12-05,returned,43.51,6.53,USD,web
O01525,U0063,2025-12-29,delivered,16.41,0.0,USD,web
O01271,U0400,2026-02-09,returned,4.99,0.5,USD,web
O01093,U0148,2025-04-24,cancelled,4978.28,0.0,INR,ios
O00297,U0302,2026-05-26,returned,20.47,0.0,USD,android
